timestamp,message
1770516471332,"{""timestamp"":1770516471332,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff7-4967b7e60c70c41f606eac55"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516472274,"{""timestamp"":1770516472274,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff8-5ba6df5e370b6f603f3f0eaa"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516473286,"{""timestamp"":1770516473286,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987eff9-781788c66eb3f2251b1b18e9"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516474289,"{""timestamp"":1770516474289,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effa-394d0ba247e968c95414a3a0"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516475158,"{""timestamp"":1770516475158,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effb-19a0574c36c08d533d9e4514"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516476193,"{""timestamp"":1770516476193,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effc-69b7bb157de303a530b40501"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516477103,"{""timestamp"":1770516477103,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effd-082b5c6d1c662035722669d5"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516477942,"{""timestamp"":1770516477942,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effd-20ab145e382b23bb287f0451"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516478827,"{""timestamp"":1770516478827,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987effe-14fc2d0b7c84c145280888ef"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516479907,"{""timestamp"":1770516479907,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987efff-1370ae012283c016384fb33c"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516481304,"{""timestamp"":1770516481304,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f001-2778d70058b9a52912170b15"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516482527,"{""timestamp"":1770516482527,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f002-1b080933326f791a0b197734"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516483992,"{""timestamp"":1770516483992,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f003-2f5a82d36f132d914eedfab2"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516485281,"{""timestamp"":1770516485281,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f005-4b7700304e3d7c3940c235a7"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516486484,"{""timestamp"":1770516486484,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Type"",""value"":""text/plain""},{""name"":""Content-Length"",""value"":""33""}],""uri"":""/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f006-4e92b08b5734a7202ac0e585"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""requestBodySize"":33,""requestBodySizeInspectedByWAF"":33,""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
1770516487710,"{""timestamp"":1770516487710,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:866340886126:regional/webacl/lab-1c-waf/43c037ab-1d2d-41f6-8fc3-86102fcaba82"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""866340886126-app/lab-1c-alb/a5b51afb91f57e5c"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""107.174.26.3"",""country"":""US"",""headers"":[{""name"":""Host"",""value"":""44.221.71.64""},{""name"":""Upgrade-Insecure-Requests"",""value"":""1""},{""name"":""Accept"",""value"":""*/*""},{""name"":""User-Agent"",""value"":""libredtail-http""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/index.php"",""args"":""s=/index/\\think\\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello"",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""1-6987f007-2e679a4831c6b7352424155d"",""fragment"":"""",""scheme"":""https"",""host"":""44.221.71.64""},""ja3Fingerprint"":""7041540a5e44ce9a1d4200c4214355aa"",""ja4Fingerprint"":""t13i170900_5b57614c22b0_78e6aca7449b""}"
